"id","breed_primary","breed_secondary","age","sex","name","original_state","final_state","size","n","file"
"45001352","Chihuahua","Terrier","Baby","Female","Rhubarb","Texas","New Jersey","Small",147,"chihuahua"
"45000484","Black Labrador Retriever",,"Baby","Male","PRETTY GOOD SOCIETY","North Carolina","Pennsylvania","Large",34,"labrador"
"45000102","Labrador Retriever",,"Baby","Male","PRETTY PLEASE SOCIETY","North Carolina","Pennsylvania","Large",314,"labrador"
"44999923","Black Labrador Retriever","Mixed Breed","Baby","Female","PRETTY PENNY SOCIETY","North Carolina","Pennsylvania","Large",34,"labrador"
"44998707","Mixed Breed",,"Young","Female","Trixie *Foster*","Florida","Pennsylvania","Medium",72,"mix"
"44997762","Labrador Retriever",,"Baby","Male","Rocky","North Carolina","Virginia","Medium",314,"labrador"
"44995262","Spaniel",,"Young","Female","Rosa","Texas","New Jersey","Small",8,"spaniel"
"44995261","Chihuahua",,"Baby","Female","Rebel","Texas","New Jersey","Small",147,"chihuahua"
"44995248","Border Collie",,"Young","Male","Captain","Texas","New Jersey","Small",36,"border-collie"
"44995253","Spaniel","Chihuahua","Young","Female","Grace","Texas","New Jersey","Small",8,"spaniel"
"44995265","Terrier",,"Baby","Female","Virginia","Texas","New Jersey","Small",96,"schnauzer"
"44995260","Labrador Retriever",,"Baby","Female","Martha","Texas","New Jersey","Medium",314,"labrador"
"44995255","Australian Cattle Dog / Blue Heeler",,"Baby","Male","Jefferson","Texas","New Jersey","Medium",55,"australian-shepherd"
"44995254","Labrador Retriever",,"Baby","Female","Jackie","Texas","New Jersey","Medium",314,"labrador"
"44995256","Cairn Terrier",,"Young","Female","Justice","Texas","New Jersey","Small",13,"scottish-terrier"
"44995258","Australian Cattle Dog / Blue Heeler",,"Young","Female","Liberty","Texas","New Jersey","Medium",55,"australian-shepherd"
"44995257","Golden Retriever",,"Baby","Female","Kennedy","Texas","New Jersey","Medium",9,"golden-retriever"
"44995246","Labrador Retriever",,"Baby","Female","Amelia","Texas","New Jersey","Medium",314,"labrador"
"44995259","Labrador Retriever",,"Baby","Female","Madison","Texas","New Jersey","Medium",314,"labrador"
"44995244","Wire Fox Terrier",,"Baby","Male","Abe","Texas","New Jersey","Medium",6,"fox-terrier"
"44995251","Chihuahua",,"Young","Male","George Washington","Texas","New Jersey","Small",147,"chihuahua"
"44995249","Wire Fox Terrier","Dachshund","Young","Female","Eleanor","Texas","New Jersey","Small",6,"fox-terrier"
"44995245","Golden Retriever",,"Baby","Female","Abigail","Texas","New Jersey","Medium",9,"golden-retriever"
"44995263","Chihuahua",,"Young","Male","Ross","Texas","New Jersey","Small",147,"chihuahua"
"44995264","Wire Fox Terrier",,"Baby","Female","Spangle","Texas","New Jersey","Medium",6,"fox-terrier"
"44995252","Shih Tzu",,"Adult","Female","Glory","Texas","New Jersey","Small",19,"shih-tzu"
"44995250","Schnauzer",,"Baby","Female","Freedom","Texas","New Jersey","Medium",8,"schnauzer"
"44990564","Jack Russell Terrier","Chihuahua","Young","Female","Cookie B","Alabama","Pennsylvania","Small",30,"jack-russell"
"44984440","Staffordshire Bull Terrier",,"Adult","Male","Blue","Georgia","Maryland","Medium",12,"pitbull"
"44982036","Boxer",,"Adult","Female","Kokomo *Foster*","West Virginia","Pennsylvania","Large",54,"boxer"
"44978081","Terrier","Mixed Breed","Baby","Male","Douglass Society   Ethel Kennedy Pup","North Carolina","Pennsylvania","Medium",96,"schnauzer"
"44975785","Terrier","Mixed Breed","Baby","Female","Courtney Society    Ethel Kennedy Pup-ADOPTION PENDING","North Carolina","Pennsylvania","Medium",96,"schnauzer"
"44975660","Terrier","Mixed Breed","Baby","Female","Kathleen Society    Ethel Kennedy Pup","North Carolina","Pennsylvania","Medium",96,"schnauzer"
"44974935","Boxer",,"Baby","Female","Lana","Alabama","Virginia","Medium",54,"boxer"
"44972778","Dachshund",,"Adult","Female","Reese","West Virginia","Virginia","Small",47,"dachshund"
"44972766","Dachshund",,"Adult","Female","Heidi","West Virginia","Virginia","Small",47,"dachshund"
"44972465","Chihuahua","Labrador Retriever","Baby","Female","Kitana B","Alabama","Pennsylvania","Medium",147,"chihuahua"
"44972455","Dachshund","Husky","Baby","Male","Link B","Alabama","Pennsylvania","Medium",47,"dachshund"
"44972435","Dachshund","Husky","Baby","Female","Tetra B","Alabama","Pennsylvania","Medium",47,"dachshund"
"44972430","Dachshund","Husky","Baby","Male","Sypro B","Alabama","Pennsylvania","Medium",47,"dachshund"
"44971190","Boxer","Labrador Retriever","Baby","Female","Reeses","North Carolina","Virginia","Medium",54,"boxer"
"44971170","Labrador Retriever","Boxer","Baby","Male","Ringo","North Carolina","Virginia","Medium",314,"labrador"
"44971162","Labrador Retriever","Boxer","Baby","Male","Roscoe","North Carolina","Virginia","Medium",314,"labrador"
"44966422","Retriever","Mixed Breed","Adult","Male","Boudreaux","Mississippi","Pennsylvania","Large",28,"golden-retriever"
"44953305","English Pointer",,"Adult","Female","Butterscotch","Alabama","Pennsylvania","Medium",9,"pointer"
"44953304","Brussels Griffon",,"Adult","Female","Buffy","Alabama","Pennsylvania","Medium",4,"shih-tzu"
"44952976","Rat Terrier","Miniature Pinscher","Young","Male","Dean","West Virginia","Virginia","Medium",29,"jack-russell"
"44952901","Rat Terrier","Miniature Pinscher","Young","Male","Sam","West Virginia","Virginia","Small",29,"jack-russell"
"44952831","Jack Russell Terrier",,"Young","Female","Suzi","West Virginia","Virginia","Small",30,"jack-russell"
"44945081","Mixed Breed",,"Adult","Male","Jaxson","Pennsylvania","Maryland","Large",72,"mix"
"44931805","Chihuahua","Pug","Young","Female","Lola B No small Children","Alabama","Pennsylvania","Small",147,"chihuahua"
"44928161","Labrador Retriever","Retriever","Baby","Male","Louie","Louisiana","Maryland","Large",314,"labrador"
"44927364","Pointer",,"Baby","Male","Kacen B","Alabama","Pennsylvania","Medium",25,"pointer"
"44927286","Pointer","Labrador Retriever","Baby","Male","Kenton B","Alabama","Pennsylvania","Medium",25,"pointer"
"44923011","Labrador Retriever",,"Young","Male","Ryder","Illinois","Pennsylvania","Medium",314,"labrador"
"44916818","Labrador Retriever",,"Adult","Female","Bailey","Missouri","New Jersey","Medium",314,"labrador"
"44915162","Akita",,"Young","Female","Gypsy & Rose","Ohio","New Jersey","Large",12,"akita"
"44908355","Terrier",,"Young","Female","Charlie","Tunisia","New Jersey","Medium",96,"schnauzer"
"44897889","Labrador Retriever",,"Young","Male","Dill","North Carolina","New Jersey","Medium",314,"labrador"
"44897053","Labrador Retriever",,"Adult","Male","Bobby","South Carolina","Maryland","Medium",314,"labrador"
"44896164","Boston Terrier","Boxer","Adult","Female","May","Arkansas","New Jersey","Medium",1,"boston-terrier"
"44876344","Terrier","Labrador Retriever","Young","Female","Ricki","Louisiana","New Jersey","Small",96,"schnauzer"
"44863530","Labrador Retriever","Whippet","Young","Female","Mia Desi Dog","India","Virginia","Medium",314,"labrador"
"44853400","Mixed Breed",,"Young","Male","Earl","North Carolina","Pennsylvania","Medium",72,"mix"
"44846634","Black Labrador Retriever",,"Young","Male","Woody B","Alabama","Pennsylvania","Medium",34,"labrador"
"44844263","Chihuahua",,"Adult","Male","Hansel","Alabama","Pennsylvania","Small",147,"chihuahua"
"44837846","Australian Cattle Dog / Blue Heeler",,"Young","Female","Marvel","Kentucky","Pennsylvania","Medium",55,"australian-shepherd"
"44828702","Chihuahua","Dachshund","Young","Female","Arya","Alabama","Pennsylvania","Small",147,"chihuahua"
"44825793","Anatolian Shepherd",,"Young","Male","Hale","Turkey","Maryland","Medium",7,"german-shepherd"
"44817117","German Shepherd Dog",,"Baby","Male","Cometa","Puerto Rico","Pennsylvania","Large",113,"german-shepherd"
"44813356","Beagle",,"Senior","Female","BLANCHE","South Carolina","New Jersey","Small",78,"beagle"
"44812218","Dachshund",,"Young","Female","Heidi","Alabama","Pennsylvania","Small",47,"dachshund"
"44809439","German Shepherd Dog",,"Young","Male","Bailey R","Alabama","Pennsylvania","Medium",113,"german-shepherd"
"44809257","Jack Russell Terrier",,"Young","Female","Pancake","Alabama","Pennsylvania","Small",30,"jack-russell"
"44797800","Australian Cattle Dog / Blue Heeler",,"Young","Female","Bellatrix B","Alabama","Pennsylvania","Medium",55,"australian-shepherd"
"44797772","Labrador Retriever",,"Baby","Female","Eliza B","Alabama","Pennsylvania","Medium",314,"labrador"
"44790751","Mixed Breed",,"Young","Female","London * Sponsored * Foster *","Florida","Pennsylvania","Large",72,"mix"
"44789722","Labrador Retriever","German Shepherd Dog","Baby","Female","Reagan B loves to play","Alabama","Pennsylvania","Medium",314,"labrador"
"44787160","Saint Bernard","Boxer","Adult","Male","Sergeant","North Carolina","Delaware","Small",9,"st-bernard"
"44780739","Retriever",,"Young","Male","Remington B","Alabama","Pennsylvania","Medium",28,"golden-retriever"
"44780717","Shepherd","Border Collie","Baby","Female","Amber B","Alabama","Pennsylvania","Medium",99,"german-shepherd"
"44780580","Labrador Retriever",,"Baby","Male","Parker B","Alabama","Pennsylvania","Medium",314,"labrador"
"44779769","Dachshund",,"Young","Male","Dap B","Alabama","Pennsylvania","Small",47,"dachshund"
"44770359","Carolina Dog",,"Adult","Female","Pickles","North Carolina","Pennsylvania","Medium",1,"german-shepherd"
"44769704","Husky",,"Young","Female","Velvet","Kentucky","Delaware","Medium",20,"husky"
"44769706","Dachshund",,"Young","Male","Redford","Kentucky","Delaware","Small",47,"dachshund"
"44763704","Catahoula Leopard Dog","Husky","Baby","Female","Mya","Georgia","Virginia","Medium",28,"australian-shepherd"
"44763653","Bull Terrier",,"Young","Female","IbbyLee","North Carolina","Delaware","Medium",7,"bull-terrier"
"44762865","Labrador Retriever","German Shepherd Dog","Adult","Female","Mayzie","South Carolina","Maryland","Large",314,"labrador"
"44754430","Labrador Retriever",,"Senior","Female","Dolly","Georgia","Maryland","Large",314,"labrador"
"44754411","Labrador Retriever",,"Senior","Female","Dixie","Georgia","Maryland","Large",314,"labrador"
"44739363","Terrier",,"Adult","Male","Little Man Kosovo","Kosovo","Virginia","Medium",96,"schnauzer"
"44739177","Chihuahua",,"Young","Male","Landon B","Alabama","Pennsylvania","Small",147,"chihuahua"
"44734282","Greyhound",,"Young","Male","Noel","China","New Jersey","Medium",17,"greyhound"
"44712271","Saint Bernard","Retriever","Baby","Female","Bugsy","Alabama","Virginia","Large",9,"st-bernard"
"44712221","Saint Bernard","Retriever","Baby","Female","Mugsy","Alabama","Virginia","Large",9,"st-bernard"
"44701218","Chihuahua",,"Young","Male","Taz B Love bug!","Alabama","Pennsylvania","Small",147,"chihuahua"
"44700450","Labrador Retriever",,"Young","Male","Opie","North Carolina","Pennsylvania","Medium",314,"labrador"
"44685321","Saluki","Mixed Breed","Baby","Female","Missy- 35 lbs","Qatar","Maryland","Medium",8,"greyhound"
"44685291","Saluki","Mixed Breed","Baby","Female","Spirit - 35 lbs","Qatar","Maryland","Medium",8,"greyhound"
"44678654","Retriever",,"Baby","Female","Myrtle","Alabama","Pennsylvania","Medium",28,"golden-retriever"
"44672472","Bluetick Coonhound",,"Young","Female","Maggie","Virginia","Pennsylvania","Medium",3,"beagle"
"44672390","Shepherd","Hound","Baby","Male","Todd","Alabama","Pennsylvania","Medium",99,"german-shepherd"
"44667045","Husky",,"Adult","Male","Von","North Carolina","Maryland","Large",20,"husky"
"44665812","Hound",,"Adult","Male","Twenty-Two (Fuzzy)","West Virginia","Pennsylvania","Medium",101,"beagle"
"44665810","Hound",,"Senior","Female","Sixty-Six (Reese)","West Virginia","Pennsylvania","Medium",101,"beagle"
"44665811","Hound",,"Adult","Male","Thirty-Three (Brutus)","West Virginia","Pennsylvania","Medium",101,"beagle"
"44665807","Hound",,"Adult","Male","Fifty-Five (50)","West Virginia","Pennsylvania","Medium",101,"beagle"
"44663417","German Shepherd Dog","Husky","Baby","Male","Amethyst B","Alabama","Pennsylvania","Large",113,"german-shepherd"
"44663368","German Shepherd Dog","Husky","Baby","Male","Onyx B","Alabama","Pennsylvania","Large",113,"german-shepherd"
"44652126","Chihuahua",,"Adult","Female","F Pups: Fuse","Mississippi","Virginia","Small",147,"chihuahua"
"44652121","Chihuahua",,"Adult","Female","F Pups: Frisco","Mississippi","Virginia","Small",147,"chihuahua"
"44652115","Chihuahua",,"Adult","Female","F Pups: Frey","Mississippi","Virginia","Small",147,"chihuahua"
"44648696","Boykin Spaniel",,"Adult","Female","Nellie - ON HOLD - NO MORE APPLICATIONS","Georgia","Maryland","Medium",1,"spaniel"
"44642435","Beagle","Terrier","Young","Female","Shyla","China","Pennsylvania","Medium",78,"beagle"
"44636656","Retriever","Labrador Retriever","Baby","Female","Lucy B","Alabama","Pennsylvania","Medium",28,"golden-retriever"
"44636527","Spaniel","Beagle","Baby","Female","Dumplin B LOWER FEE","Alabama","Pennsylvania","Medium",8,"spaniel"
"44631839","Beagle",,"Adult","Female","SKYE","North Carolina","New Jersey","Small",78,"beagle"
"44628609","Pit Bull Terrier",,"Adult","Male","Kronos SPECIAL SUMMER DISCOUNT","North Carolina","Virginia","Large",112,"pitbull"
"44627959","Spitz",,"Adult","Male","Charley-14 lbs-no cats","Kosovo","Maryland","Small",5,"shiba-inu"
"44623491","Husky","Catahoula Leopard Dog","Adult","Female","Goldie","Alabama","Pennsylvania","Medium",20,"husky"
"44617911","Pointer",,"Young","Female","Ella","Taiwan","Delaware","Medium",25,"pointer"
"44600711","English Setter",,"Senior","Male","HARLEY","Oregon","Pennsylvania","Large",1,"setter"
"44580151","Mixed Breed",,"Senior","Male","Jack","Russia","DC","Large",72,"mix"
"44580152","Mixed Breed",,"Senior","Female","Snezkha","Russia","DC","Large",72,"mix"
"44567530","Scottish Terrier","Corgi","Young","Male","Benson","Taiwan","Delaware","Medium",1,"scottish-terrier"
"44516901","Terrier",,"Baby","Female","Walnut","South Korea","Virginia","Small",96,"schnauzer"
"44516167","Labrador Retriever",,"Adult","Male","Romeo   Loves Toys!","Alabama","Pennsylvania","Medium",314,"labrador"
"44515389","Cocker Spaniel",,"Adult","Female","Lucy","North Carolina","Virginia","Medium",9,"spaniel"
"44514710","Labrador Retriever",,"Senior","Female","Peaches","Georgia","Maryland","Large",314,"labrador"
"44514663","Labrador Retriever",,"Senior","Female","Lucy","Georgia","Maryland","Large",314,"labrador"
"44510615","Saluki",,"Adult","Female","Nilla","Bahrain","Virginia","Medium",8,"greyhound"
"44504799","Retriever","Hound","Adult","Male","Cooper","Alabama","Pennsylvania","Medium",28,"golden-retriever"
"44494165","Norwich Terrier","Yorkshire Terrier","Adult","Female","Sophie","Alabama","Pennsylvania","Small",1,"yorkshire-terrier"
"44492774","Cane Corso",,"Adult","Female","*Courtesy Post* Morgan","Kentucky","Maryland","Large",1,"pitbull"
"44488559","Mixed Breed",,"Young","Female","Ginger","Virginia","Delaware","Medium",72,"mix"
"44483524","Pit Bull Terrier","Border Collie","Baby","Female","Margo","Alabama","Pennsylvania","Medium",112,"pitbull"
"44483525","Shepherd","Hound","Adult","Female","Piper","Alabama","Pennsylvania","Medium",99,"german-shepherd"
"44479363","Hound",,"Young","Male","Homer *Adopt or Foster *","North Carolina","Virginia","Medium",101,"beagle"
"44464309","English Pointer",,"Young","Male","Cooper (NC)","Georgia","New Jersey","Large",9,"pointer"
"44460038","Labrador Retriever","Mixed Breed","Adult","Male","Jack Wagon","North Carolina","Delaware","Large",314,"labrador"
"44457863","Galgo Spanish Greyhound",,"Adult","Male","Nelson","Spain","Virginia","Large",3,"greyhound"
"44441962","Plott Hound","Labrador Retriever","Adult","Female","Daisy","Alabama","Pennsylvania","Large",5,"labrador"
"44425818","American Bulldog","Labrador Retriever","Young","Male","Jackson  B","Alabama","Pennsylvania","Large",32,"bulldog"
"44407495","Mountain Cur","Pit Bull Terrier","Adult","Female","Tapestry","North Carolina","Delaware","Medium",10,"labrador"
"44354740","Labrador Retriever","Basset Hound","Adult","Female","Rose Talbot-Bassador","Georgia","Pennsylvania","Medium",314,"labrador"
"44343993","Pit Bull Terrier",,"Adult","Female","Joy","Georgia","Maryland","Medium",112,"pitbull"
"44339851","Pit Bull Terrier","Mountain Cur","Adult","Female","DEE TALBOT-POCKET PITTY","Georgia","Pennsylvania","Medium",112,"pitbull"
"44338676","West Highland White Terrier / Westie","Terrier","Adult","Male","**CHASE**","South Korea","Virginia","Small",1,"westie"
"44334655","German Shepherd Dog","Hound","Adult","Male","Harley (Molly's Carter)","Kentucky","Virginia","Medium",113,"german-shepherd"
"44333546","Jindo",,"Young","Female","KitKat","China","Pennsylvania","Medium",16,"shiba-inu"
"44330548","English Pointer",,"Young","Female","Sugar","Virginia","Maryland","Medium",9,"pointer"
"44322810","Jindo","Shiba Inu","Young","Female","**SOPHIA**","South Korea","Virginia","Medium",16,"shiba-inu"
"44322605","Akita","Jindo","Baby","Female","**YOOJIN**","South Korea","Virginia","Medium",12,"akita"
